study,param_value,test_param,pic_id,pic_name,obs_plot_location,response_no,n
turk4,noline_1,euc,333,euc_noline6_1_180_16.png,16,7,0
turk4,noline_1,euc,333,euc_noline6_1_180_16.png,16,8,0
turk4,noline_1,euc,333,euc_noline6_1_180_16.png,16,9,1
turk4,noline_1,euc,333,euc_noline6_1_180_16.png,16,10,0
turk4,noline_1,euc,333,euc_noline6_1_180_16.png,16,11,0
turk4,noline_1,euc,333,euc_noline6_1_180_16.png,16,12,0
turk4,noline_1,euc,333,euc_noline6_1_180_16.png,16,13,0
turk4,noline_1,euc,333,euc_noline6_1_180_16.png,16,14,0
turk4,noline_1,euc,333,euc_noline6_1_180_16.png,16,15,0
turk4,noline_1,euc,333,euc_noline6_1_180_16.png,16,16,3
turk4,noline_1,euc,333,euc_noline6_1_180_16.png,16,17,0
turk4,noline_1,euc,333,euc_noline6_1_180_16.png,16,18,0
turk4,noline_1,euc,333,euc_noline6_1_180_16.png,16,19,0
turk4,noline_1,euc,333,euc_noline6_1_180_16.png,16,20,0
turk4,noline_1,euc,334,euc_noline6_1_270_13.png,13,1,1
turk4,noline_1,euc,334,euc_noline6_1_270_13.png,13,2,0
turk4,noline_1,euc,334,euc_noline6_1_270_13.png,13,3,0
turk4,noline_1,euc,334,euc_noline6_1_270_13.png,13,4,0
turk4,noline_1,euc,334,euc_noline6_1_270_13.png,13,5,0
turk4,noline_1,euc,334,euc_noline6_1_270_13.png,13,6,0
turk4,noline_1,euc,334,euc_noline6_1_270_13.png,13,7,0
turk4,noline_1,euc,334,euc_noline6_1_270_13.png,13,8,0
turk4,noline_1,euc,334,euc_noline6_1_270_13.png,13,9,0
turk4,noline_1,euc,334,euc_noline6_1_270_13.png,13,10,0
turk4,noline_1,euc,334,euc_noline6_1_270_13.png,13,11,0
turk4,noline_1,euc,334,euc_noline6_1_270_13.png,13,12,0
turk4,noline_1,euc,334,euc_noline6_1_270_13.png,13,13,5
turk4,noline_1,euc,334,euc_noline6_1_270_13.png,13,14,0
turk4,noline_1,euc,334,euc_noline6_1_270_13.png,13,15,0
turk4,noline_1,euc,334,euc_noline6_1_270_13.png,13,16,0
turk4,noline_1,euc,334,euc_noline6_1_270_13.png,13,17,0
turk4,noline_1,euc,334,euc_noline6_1_270_13.png,13,18,0
turk4,noline_1,euc,334,euc_noline6_1_270_13.png,13,19,0
turk4,noline_1,euc,334,euc_noline6_1_270_13.png,13,20,0
turk4,noline_1,euc,335,euc_noline6_1_90_11.png,11,1,0
turk4,noline_1,euc,335,euc_noline6_1_90_11.png,11,2,0
turk4,noline_1,euc,335,euc_noline6_1_90_11.png,11,3,0
turk4,noline_1,euc,335,euc_noline6_1_90_11.png,11,4,0
turk4,noline_1,euc,335,euc_noline6_1_90_11.png,11,5,0
turk4,noline_1,euc,335,euc_noline6_1_90_11.png,11,6,0
turk4,noline_1,euc,335,euc_noline6_1_90_11.png,11,7,0
turk4,noline_1,euc,335,euc_noline6_1_90_11.png,11,8,0
turk4,noline_1,euc,335,euc_noline6_1_90_11.png,11,9,0
turk4,noline_1,euc,335,euc_noline6_1_90_11.png,11,10,0
turk4,noline_1,euc,335,euc_noline6_1_90_11.png,11,11,4
turk4,noline_1,euc,335,euc_noline6_1_90_11.png,11,12,0
turk4,noline_1,euc,335,euc_noline6_1_90_11.png,11,13,0
turk4,noline_1,euc,335,euc_noline6_1_90_11.png,11,14,0
turk4,noline_1,euc,335,euc_noline6_1_90_11.png,11,15,0
turk4,noline_1,euc,335,euc_noline6_1_90_11.png,11,16,0
turk4,noline_1,euc,335,euc_noline6_1_90_11.png,11,17,0
turk4,noline_1,euc,335,euc_noline6_1_90_11.png,11,18,0
turk4,noline_1,euc,335,euc_noline6_1_90_11.png,11,19,0
turk4,noline_1,euc,335,euc_noline6_1_90_11.png,11,20,0
turk4,noline_1,euc,340,euc_noline8_1_0_13.png,13,1,0
turk4,noline_1,euc,340,euc_noline8_1_0_13.png,13,2,0
turk4,noline_1,euc,340,euc_noline8_1_0_13.png,13,3,0
turk4,noline_1,euc,340,euc_noline8_1_0_13.png,13,4,0
turk4,noline_1,euc,340,euc_noline8_1_0_13.png,13,5,0
turk4,noline_1,euc,340,euc_noline8_1_0_13.png,13,6,0
turk4,noline_1,euc,340,euc_noline8_1_0_13.png,13,7,0
turk4,noline_1,euc,340,euc_noline8_1_0_13.png,13,8,0
turk4,noline_1,euc,340,euc_noline8_1_0_13.png,13,9,0
turk4,noline_1,euc,340,euc_noline8_1_0_13.png,13,10,0
turk4,noline_1,euc,340,euc_noline8_1_0_13.png,13,11,0
turk4,noline_1,euc,340,euc_noline8_1_0_13.png,13,12,1
turk4,noline_1,euc,340,euc_noline8_1_0_13.png,13,13,7
turk4,noline_1,euc,340,euc_noline8_1_0_13.png,13,14,0
turk4,noline_1,euc,340,euc_noline8_1_0_13.png,13,15,0
turk4,noline_1,euc,340,euc_noline8_1_0_13.png,13,16,0
turk4,noline_1,euc,340,euc_noline8_1_0_13.png,13,17,0
turk4,noline_1,euc,340,euc_noline8_1_0_13.png,13,18,0
turk4,noline_1,euc,340,euc_noline8_1_0_13.png,13,19,0
turk4,noline_1,euc,340,euc_noline8_1_0_13.png,13,20,0
turk4,noline_1,euc,341,euc_noline8_1_180_17.png,17,1,0
turk4,noline_1,euc,341,euc_noline8_1_180_17.png,17,2,0
turk4,noline_1,euc,341,euc_noline8_1_180_17.png,17,3,0
turk4,noline_1,euc,341,euc_noline8_1_180_17.png,17,4,0
turk4,noline_1,euc,341,euc_noline8_1_180_17.png,17,5,1
turk4,noline_1,euc,341,euc_noline8_1_180_17.png,17,6,0
turk4,noline_1,euc,341,euc_noline8_1_180_17.png,17,7,0
turk4,noline_1,euc,341,euc_noline8_1_180_17.png,17,8,0
turk4,noline_1,euc,341,euc_noline8_1_180_17.png,17,9,0
turk4,noline_1,euc,341,euc_noline8_1_180_17.png,17,10,0
turk4,noline_1,euc,341,euc_noline8_1_180_17.png,17,11,0
turk4,noline_1,euc,341,euc_noline8_1_180_17.png,17,12,0
turk4,noline_1,euc,341,euc_noline8_1_180_17.png,17,13,0
turk4,noline_1,euc,341,euc_noline8_1_180_17.png,17,14,0
turk4,noline_1,euc,341,euc_noline8_1_180_17.png,17,15,0
turk4,noline_1,euc,341,euc_noline8_1_180_17.png,17,16,0
turk4,noline_1,euc,341,euc_noline8_1_180_17.png,17,17,4
turk4,noline_1,euc,341,euc_noline8_1_180_17.png,17,18,0
turk4,noline_1,euc,341,euc_noline8_1_180_17.png,17,19,0
turk4,noline_1,euc,341,euc_noline8_1_180_17.png,17,20,0
turk4,noline_1,euc,342,euc_noline8_1_270_10.png,10,1,0
turk4,noline_1,euc,342,euc_noline8_1_270_10.png,10,2,0
turk4,noline_1,euc,342,euc_noline8_1_270_10.png,10,3,0
turk4,noline_1,euc,342,euc_noline8_1_270_10.png,10,4,0
turk4,noline_1,euc,342,euc_noline8_1_270_10.png,10,5,0
turk4,noline_1,euc,342,euc_noline8_1_270_10.png,10,6,0
turk4,noline_1,euc,342,euc_noline8_1_270_10.png,10,7,0
turk4,noline_1,euc,342,euc_noline8_1_270_10.png,10,8,0
turk4,noline_1,euc,342,euc_noline8_1_270_10.png,10,9,0
turk4,noline_1,euc,342,euc_noline8_1_270_10.png,10,10,10
turk4,noline_1,euc,342,euc_noline8_1_270_10.png,10,11,0
turk4,noline_1,euc,342,euc_noline8_1_270_10.png,10,12,0
turk4,noline_1,euc,342,euc_noline8_1_270_10.png,10,13,0
turk4,noline_1,euc,342,euc_noline8_1_270_10.png,10,14,0
turk4,noline_1,euc,342,euc_noline8_1_270_10.png,10,15,0
turk4,noline_1,euc,342,euc_noline8_1_270_10.png,10,16,0
turk4,noline_1,euc,342,euc_noline8_1_270_10.png,10,17,0
turk4,noline_1,euc,342,euc_noline8_1_270_10.png,10,18,0
turk4,noline_1,euc,342,euc_noline8_1_270_10.png,10,19,0
turk4,noline_1,euc,342,euc_noline8_1_270_10.png,10,20,0
turk4,noline_1,euc,343,euc_noline8_1_90_19.png,19,1,0
turk4,noline_1,euc,343,euc_noline8_1_90_19.png,19,2,0
turk4,noline_1,euc,343,euc_noline8_1_90_19.png,19,3,0
turk4,noline_1,euc,343,euc_noline8_1_90_19.png,19,4,0
turk4,noline_1,euc,343,euc_noline8_1_90_19.png,19,5,0
turk4,noline_1,euc,343,euc_noline8_1_90_19.png,19,6,0
turk4,noline_1,euc,343,euc_noline8_1_90_19.png,19,7,0
turk4,noline_1,euc,343,euc_noline8_1_90_19.png,19,8,0
turk4,noline_1,euc,343,euc_noline8_1_90_19.png,19,9,0
turk4,noline_1,euc,343,euc_noline8_1_90_19.png,19,10,0
turk4,noline_1,euc,343,euc_noline8_1_90_19.png,19,11,0
turk4,noline_1,euc,343,euc_noline8_1_90_19.png,19,12,0
turk4,noline_1,euc,343,euc_noline8_1_90_19.png,19,13,0
turk4,noline_1,euc,343,euc_noline8_1_90_19.png,19,14,0
turk4,noline_1,euc,343,euc_noline8_1_90_19.png,19,15,0
turk4,noline_1,euc,343,euc_noline8_1_90_19.png,19,16,0
turk4,noline_1,euc,343,euc_noline8_1_90_19.png,19,17,0
turk4,noline_1,euc,343,euc_noline8_1_90_19.png,19,18,0
turk4,noline_1,euc,343,euc_noline8_1_90_19.png,19,19,10
turk4,noline_1,euc,343,euc_noline8_1_90_19.png,19,20,0
turk4,noline_1,polar,396,polar_noline10_1_0_10.png,10,1,0
turk4,noline_1,polar,396,polar_noline10_1_0_10.png,10,2,0
turk4,noline_1,polar,396,polar_noline10_1_0_10.png,10,3,0
turk4,noline_1,polar,396,polar_noline10_1_0_10.png,10,4,1
turk4,noline_1,polar,396,polar_noline10_1_0_10.png,10,5,1
turk4,noline_1,polar,396,polar_noline10_1_0_10.png,10,6,1
turk4,noline_1,polar,396,polar_noline10_1_0_10.png,10,7,0
turk4,noline_1,polar,396,polar_noline10_1_0_10.png,10,8,1
turk4,noline_1,polar,396,polar_noline10_1_0_10.png,10,9,0
turk4,noline_1,polar,396,polar_noline10_1_0_10.png,10,10,2
turk4,noline_1,polar,396,polar_noline10_1_0_10.png,10,11,0
turk4,noline_1,polar,396,polar_noline10_1_0_10.png,10,12,0
turk4,noline_1,polar,396,polar_noline10_1_0_10.png,10,13,0
turk4,noline_1,polar,396,polar_noline10_1_0_10.png,10,14,0
turk4,noline_1,polar,396,polar_noline10_1_0_10.png,10,15,0
turk4,noline_1,polar,396,polar_noline10_1_0_10.png,10,16,0
turk4,noline_1,polar,396,polar_noline10_1_0_10.png,10,17,0
turk4,noline_1,polar,396,polar_noline10_1_0_10.png,10,18,0
turk4,noline_1,polar,396,polar_noline10_1_0_10.png,10,19,0
turk4,noline_1,polar,396,polar_noline10_1_0_10.png,10,20,0
turk4,noline_1,polar,397,polar_noline10_1_180_2.png,2,1,0
turk4,noline_1,polar,397,polar_noline10_1_180_2.png,2,2,1
turk4,noline_1,polar,397,polar_noline10_1_180_2.png,2,3,1
turk4,noline_1,polar,397,polar_noline10_1_180_2.png,2,4,0
turk4,noline_1,polar,397,polar_noline10_1_180_2.png,2,5,1
turk4,noline_1,polar,397,polar_noline10_1_180_2.png,2,6,1
turk4,noline_1,polar,397,polar_noline10_1_180_2.png,2,7,1
turk4,noline_1,polar,397,polar_noline10_1_180_2.png,2,8,0
turk4,noline_1,polar,397,polar_noline10_1_180_2.png,2,9,0
turk4,noline_1,polar,397,polar_noline10_1_180_2.png,2,10,0
turk4,noline_1,polar,397,polar_noline10_1_180_2.png,2,11,0
turk4,noline_1,polar,397,polar_noline10_1_180_2.png,2,12,0
turk4,noline_1,polar,397,polar_noline10_1_180_2.png,2,13,0
turk4,noline_1,polar,397,polar_noline10_1_180_2.png,2,14,0
turk4,noline_1,polar,397,polar_noline10_1_180_2.png,2,15,0
turk4,noline_1,polar,397,polar_noline10_1_180_2.png,2,16,0
turk4,noline_1,polar,397,polar_noline10_1_180_2.png,2,17,1
turk4,noline_1,polar,397,polar_noline10_1_180_2.png,2,18,1
turk4,noline_1,polar,397,polar_noline10_1_180_2.png,2,19,0
turk4,noline_1,polar,397,polar_noline10_1_180_2.png,2,20,0
turk4,noline_1,polar,398,polar_noline10_1_270_20.png,20,1,0
turk4,noline_1,polar,398,polar_noline10_1_270_20.png,20,2,1
turk4,noline_1,polar,398,polar_noline10_1_270_20.png,20,3,0
turk4,noline_1,polar,398,polar_noline10_1_270_20.png,20,4,0
turk4,noline_1,polar,398,polar_noline10_1_270_20.png,20,5,0
turk4,noline_1,polar,398,polar_noline10_1_270_20.png,20,6,0
turk4,noline_1,polar,398,polar_noline10_1_270_20.png,20,7,0
turk4,noline_1,polar,398,polar_noline10_1_270_20.png,20,8,0
turk4,noline_1,polar,398,polar_noline10_1_270_20.png,20,9,1
turk4,noline_1,polar,398,polar_noline10_1_270_20.png,20,10,0
turk4,noline_1,polar,398,polar_noline10_1_270_20.png,20,11,0
turk4,noline_1,polar,398,polar_noline10_1_270_20.png,20,12,1
turk4,noline_1,polar,398,polar_noline10_1_270_20.png,20,13,0
turk4,noline_1,polar,398,polar_noline10_1_270_20.png,20,14,0
turk4,noline_1,polar,398,polar_noline10_1_270_20.png,20,15,0
turk4,noline_1,polar,398,polar_noline10_1_270_20.png,20,16,0
turk4,noline_1,polar,398,polar_noline10_1_270_20.png,20,17,0
turk4,noline_1,polar,398,polar_noline10_1_270_20.png,20,18,0
turk4,noline_1,polar,398,polar_noline10_1_270_20.png,20,19,0
turk4,noline_1,polar,398,polar_noline10_1_270_20.png,20,20,0
turk4,noline_1,polar,399,polar_noline10_1_90_11.png,11,1,0
turk4,noline_1,polar,399,polar_noline10_1_90_11.png,11,2,0
turk4,noline_1,polar,399,polar_noline10_1_90_11.png,11,3,0
turk4,noline_1,polar,399,polar_noline10_1_90_11.png,11,4,0
turk4,noline_1,polar,399,polar_noline10_1_90_11.png,11,5,0
turk4,noline_1,polar,399,polar_noline10_1_90_11.png,11,6,0
turk4,noline_1,polar,399,polar_noline10_1_90_11.png,11,7,0
turk4,noline_1,polar,399,polar_noline10_1_90_11.png,11,8,0
turk4,noline_1,polar,399,polar_noline10_1_90_11.png,11,9,1
turk4,noline_1,polar,399,polar_noline10_1_90_11.png,11,10,0
turk4,noline_1,polar,399,polar_noline10_1_90_11.png,11,11,2
turk4,noline_1,polar,399,polar_noline10_1_90_11.png,11,12,0
turk4,noline_1,polar,399,polar_noline10_1_90_11.png,11,13,0
turk4,noline_1,polar,399,polar_noline10_1_90_11.png,11,14,0
turk4,noline_1,polar,399,polar_noline10_1_90_11.png,11,15,0
turk4,noline_1,polar,399,polar_noline10_1_90_11.png,11,16,0
turk4,noline_1,polar,399,polar_noline10_1_90_11.png,11,17,1
turk4,noline_1,polar,399,polar_noline10_1_90_11.png,11,18,0
turk4,noline_1,polar,399,polar_noline10_1_90_11.png,11,19,0
turk4,noline_1,polar,399,polar_noline10_1_90_11.png,11,20,1
turk4,noline_1,polar,404,polar_noline2_1_0_10.png,10,1,0
turk4,noline_1,polar,404,polar_noline2_1_0_10.png,10,2,0
turk4,noline_1,polar,404,polar_noline2_1_0_10.png,10,3,0
turk4,noline_1,polar,404,polar_noline2_1_0_10.png,10,4,0
turk4,noline_1,polar,404,polar_noline2_1_0_10.png,10,5,1
turk4,noline_1,polar,404,polar_noline2_1_0_10.png,10,6,0
turk4,noline_1,polar,404,polar_noline2_1_0_10.png,10,7,0
turk4,noline_1,polar,404,polar_noline2_1_0_10.png,10,8,0
turk4,noline_1,polar,404,polar_noline2_1_0_10.png,10,9,0
turk4,noline_1,polar,404,polar_noline2_1_0_10.png,10,10,1
turk4,noline_1,polar,404,polar_noline2_1_0_10.png,10,11,1
turk4,noline_1,polar,404,polar_noline2_1_0_10.png,10,12,0
turk4,noline_1,polar,404,polar_noline2_1_0_10.png,10,13,0
turk4,noline_1,polar,404,polar_noline2_1_0_10.png,10,14,0
turk4,noline_1,polar,404,polar_noline2_1_0_10.png,10,15,1
turk4,noline_1,polar,404,polar_noline2_1_0_10.png,10,16,1
turk4,noline_1,polar,404,polar_noline2_1_0_10.png,10,17,0
turk4,noline_1,polar,404,polar_noline2_1_0_10.png,10,18,0
turk4,noline_1,polar,404,polar_noline2_1_0_10.png,10,19,1
turk4,noline_1,polar,404,polar_noline2_1_0_10.png,10,20,3
turk4,noline_1,polar,405,polar_noline2_1_180_1.png,1,1,0
turk4,noline_1,polar,405,polar_noline2_1_180_1.png,1,2,1
turk4,noline_1,polar,405,polar_noline2_1_180_1.png,1,3,1
turk4,noline_1,polar,405,polar_noline2_1_180_1.png,1,4,1
turk4,noline_1,polar,405,polar_noline2_1_180_1.png,1,5,0
turk4,noline_1,polar,405,polar_noline2_1_180_1.png,1,6,0
turk4,noline_1,polar,405,polar_noline2_1_180_1.png,1,7,0
turk4,noline_1,polar,405,polar_noline2_1_180_1.png,1,8,0
turk4,noline_1,polar,405,polar_noline2_1_180_1.png,1,9,0
turk4,noline_1,polar,405,polar_noline2_1_180_1.png,1,10,0
turk4,noline_1,polar,405,polar_noline2_1_180_1.png,1,11,2
turk4,noline_1,polar,405,polar_noline2_1_180_1.png,1,12,0
turk4,noline_1,polar,405,polar_noline2_1_180_1.png,1,13,0
turk4,noline_1,polar,405,polar_noline2_1_180_1.png,1,14,0
turk4,noline_1,polar,405,polar_noline2_1_180_1.png,1,15,0
turk4,noline_1,polar,405,polar_noline2_1_180_1.png,1,16,0
turk4,noline_1,polar,405,polar_noline2_1_180_1.png,1,17,0
turk4,noline_1,polar,405,polar_noline2_1_180_1.png,1,18,0
turk4,noline_1,polar,405,polar_noline2_1_180_1.png,1,19,0
turk4,noline_1,polar,405,polar_noline2_1_180_1.png,1,20,1
turk4,noline_1,polar,406,polar_noline2_1_270_12.png,12,1,0
turk4,noline_1,polar,406,polar_noline2_1_270_12.png,12,2,0
turk4,noline_1,polar,406,polar_noline2_1_270_12.png,12,3,0
turk4,noline_1,polar,406,polar_noline2_1_270_12.png,12,4,1
turk4,noline_1,polar,406,polar_noline2_1_270_12.png,12,5,1
turk4,noline_1,polar,406,polar_noline2_1_270_12.png,12,6,0
turk4,noline_1,polar,406,polar_noline2_1_270_12.png,12,7,1
turk4,noline_1,polar,406,polar_noline2_1_270_12.png,12,8,0
turk4,noline_1,polar,406,polar_noline2_1_270_12.png,12,9,0
turk4,noline_1,polar,406,polar_noline2_1_270_12.png,12,10,0
turk4,noline_1,polar,406,polar_noline2_1_270_12.png,12,11,0
turk4,noline_1,polar,406,polar_noline2_1_270_12.png,12,12,1
turk4,noline_1,polar,406,polar_noline2_1_270_12.png,12,13,0
turk4,noline_1,polar,406,polar_noline2_1_270_12.png,12,14,1
turk4,noline_1,polar,406,polar_noline2_1_270_12.png,12,15,0
turk4,noline_1,polar,406,polar_noline2_1_270_12.png,12,16,0
turk4,noline_1,polar,406,polar_noline2_1_270_12.png,12,17,0
turk4,noline_1,polar,406,polar_noline2_1_270_12.png,12,18,0
turk4,noline_1,polar,406,polar_noline2_1_270_12.png,12,19,0
turk4,noline_1,polar,406,polar_noline2_1_270_12.png,12,20,0
turk4,noline_1,polar,407,polar_noline2_1_90_1.png,1,1,1
turk4,noline_1,polar,407,polar_noline2_1_90_1.png,1,2,0
turk4,noline_1,polar,407,polar_noline2_1_90_1.png,1,3,0
turk4,noline_1,polar,407,polar_noline2_1_90_1.png,1,4,0
turk4,noline_1,polar,407,polar_noline2_1_90_1.png,1,5,0
turk4,noline_1,polar,407,polar_noline2_1_90_1.png,1,6,1
turk4,noline_1,polar,407,polar_noline2_1_90_1.png,1,7,0
turk4,noline_1,polar,407,polar_noline2_1_90_1.png,1,8,1
turk4,noline_1,polar,407,polar_noline2_1_90_1.png,1,9,0
turk4,noline_1,polar,407,polar_noline2_1_90_1.png,1,10,0
turk4,noline_1,polar,407,polar_noline2_1_90_1.png,1,11,0
turk4,noline_1,polar,407,polar_noline2_1_90_1.png,1,12,1
turk4,noline_1,polar,407,polar_noline2_1_90_1.png,1,13,1
turk4,noline_1,polar,407,polar_noline2_1_90_1.png,1,14,0
turk4,noline_1,polar,407,polar_noline2_1_90_1.png,1,15,0
turk4,noline_1,polar,407,polar_noline2_1_90_1.png,1,16,1
turk4,noline_1,polar,407,polar_noline2_1_90_1.png,1,17,0
turk4,noline_1,polar,407,polar_noline2_1_90_1.png,1,18,0
turk4,noline_1,polar,407,polar_noline2_1_90_1.png,1,19,0
turk4,noline_1,polar,407,polar_noline2_1_90_1.png,1,20,1
turk4,noline_1,polar,412,polar_noline24_1_0_3.png,3,1,0
turk4,noline_1,polar,412,polar_noline24_1_0_3.png,3,2,1
turk4,noline_1,polar,412,polar_noline24_1_0_3.png,3,3,3
turk4,noline_1,polar,412,polar_noline24_1_0_3.png,3,4,0
turk4,noline_1,polar,412,polar_noline24_1_0_3.png,3,5,0
turk4,noline_1,polar,412,polar_noline24_1_0_3.png,3,6,0
turk4,noline_1,polar,412,polar_noline24_1_0_3.png,3,7,0
turk4,noline_1,polar,412,polar_noline24_1_0_3.png,3,8,0
turk4,noline_1,polar,412,polar_noline24_1_0_3.png,3,9,0
turk4,noline_1,polar,412,polar_noline24_1_0_3.png,3,10,1
turk4,noline_1,polar,412,polar_noline24_1_0_3.png,3,11,0
turk4,noline_1,polar,412,polar_noline24_1_0_3.png,3,12,0
turk4,noline_1,polar,412,polar_noline24_1_0_3.png,3,13,0
turk4,noline_1,polar,412,polar_noline24_1_0_3.png,3,14,0
turk4,noline_1,polar,412,polar_noline24_1_0_3.png,3,15,0
turk4,noline_1,polar,412,polar_noline24_1_0_3.png,3,16,0
turk4,noline_1,polar,412,polar_noline24_1_0_3.png,3,17,0
turk4,noline_1,polar,412,polar_noline24_1_0_3.png,3,18,0
turk4,noline_1,polar,412,polar_noline24_1_0_3.png,3,19,0
turk4,noline_1,polar,412,polar_noline24_1_0_3.png,3,20,1
turk4,noline_1,polar,413,polar_noline24_1_180_7.png,7,1,0
turk4,noline_1,polar,413,polar_noline24_1_180_7.png,7,2,0
turk4,noline_1,polar,413,polar_noline24_1_180_7.png,7,3,0
turk4,noline_1,polar,413,polar_noline24_1_180_7.png,7,4,0
turk4,noline_1,polar,413,polar_noline24_1_180_7.png,7,5,1
turk4,noline_1,polar,413,polar_noline24_1_180_7.png,7,6,1
turk4,noline_1,polar,413,polar_noline24_1_180_7.png,7,7,4
turk4,noline_1,polar,413,polar_noline24_1_180_7.png,7,8,0
turk4,noline_1,polar,413,polar_noline24_1_180_7.png,7,9,0
turk4,noline_1,polar,413,polar_noline24_1_180_7.png,7,10,0
turk4,noline_1,polar,413,polar_noline24_1_180_7.png,7,11,0
turk4,noline_1,polar,413,polar_noline24_1_180_7.png,7,12,0
turk4,noline_1,polar,413,polar_noline24_1_180_7.png,7,13,2
turk4,noline_1,polar,413,polar_noline24_1_180_7.png,7,14,0
turk4,noline_1,polar,413,polar_noline24_1_180_7.png,7,15,0
turk4,noline_1,polar,413,polar_noline24_1_180_7.png,7,16,0
turk4,noline_1,polar,413,polar_noline24_1_180_7.png,7,17,0
turk4,noline_1,polar,413,polar_noline24_1_180_7.png,7,18,1
turk4,noline_1,polar,413,polar_noline24_1_180_7.png,7,19,0
turk4,noline_1,polar,413,polar_noline24_1_180_7.png,7,20,0
turk4,noline_1,polar,414,polar_noline24_1_270_2.png,2,1,0
turk4,noline_1,polar,414,polar_noline24_1_270_2.png,2,2,0
turk4,noline_1,polar,414,polar_noline24_1_270_2.png,2,3,0
turk4,noline_1,polar,414,polar_noline24_1_270_2.png,2,4,0
turk4,noline_1,polar,414,polar_noline24_1_270_2.png,2,5,0
turk4,noline_1,polar,414,polar_noline24_1_270_2.png,2,6,0
turk4,noline_1,polar,414,polar_noline24_1_270_2.png,2,7,0
turk4,noline_1,polar,414,polar_noline24_1_270_2.png,2,8,0
turk4,noline_1,polar,414,polar_noline24_1_270_2.png,2,9,0
turk4,noline_1,polar,414,polar_noline24_1_270_2.png,2,10,1
turk4,noline_1,polar,414,polar_noline24_1_270_2.png,2,11,0
turk4,noline_1,polar,414,polar_noline24_1_270_2.png,2,12,0
turk4,noline_1,polar,414,polar_noline24_1_270_2.png,2,13,0
turk4,noline_1,polar,414,polar_noline24_1_270_2.png,2,14,0
turk4,noline_1,polar,414,polar_noline24_1_270_2.png,2,15,0
turk4,noline_1,polar,414,polar_noline24_1_270_2.png,2,16,0
turk4,noline_1,polar,414,polar_noline24_1_270_2.png,2,17,1
turk4,noline_1,polar,414,polar_noline24_1_270_2.png,2,18,1
turk4,noline_1,polar,414,polar_noline24_1_270_2.png,2,19,1
turk4,noline_1,polar,414,polar_noline24_1_270_2.png,2,20,0
turk4,noline_1,polar,415,polar_noline24_1_90_5.png,5,1,0
turk4,noline_1,polar,415,polar_noline24_1_90_5.png,5,2,0
turk4,noline_1,polar,415,polar_noline24_1_90_5.png,5,3,0
turk4,noline_1,polar,415,polar_noline24_1_90_5.png,5,4,0
turk4,noline_1,polar,415,polar_noline24_1_90_5.png,5,5,0
turk4,noline_1,polar,415,polar_noline24_1_90_5.png,5,6,0
turk4,noline_1,polar,415,polar_noline24_1_90_5.png,5,7,2
turk4,noline_1,polar,415,polar_noline24_1_90_5.png,5,8,1
turk4,noline_1,polar,415,polar_noline24_1_90_5.png,5,9,0
turk4,noline_1,polar,415,polar_noline24_1_90_5.png,5,10,0
turk4,noline_1,polar,415,polar_noline24_1_90_5.png,5,11,0
turk4,noline_1,polar,415,polar_noline24_1_90_5.png,5,12,0
turk4,noline_1,polar,415,polar_noline24_1_90_5.png,5,13,1
turk4,noline_1,polar,415,polar_noline24_1_90_5.png,5,14,0
turk4,noline_1,polar,415,polar_noline24_1_90_5.png,5,15,0
turk4,noline_1,polar,415,polar_noline24_1_90_5.png,5,16,0
turk4,noline_1,polar,415,polar_noline24_1_90_5.png,5,17,0
turk4,noline_1,polar,415,polar_noline24_1_90_5.png,5,18,0
turk4,noline_1,polar,415,polar_noline24_1_90_5.png,5,19,0
turk4,noline_1,polar,415,polar_noline24_1_90_5.png,5,20,0
turk4,noline_1,polar,420,polar_noline4_1_0_16.png,16,1,0
turk4,noline_1,polar,420,polar_noline4_1_0_16.png,16,2,0
turk4,noline_1,polar,420,polar_noline4_1_0_16.png,16,3,1
turk4,noline_1,polar,420,polar_noline4_1_0_16.png,16,4,0
turk4,noline_1,polar,420,polar_noline4_1_0_16.png,16,5,0
turk4,noline_1,polar,420,polar_noline4_1_0_16.png,16,6,0
turk4,noline_1,polar,420,polar_noline4_1_0_16.png,16,7,0
turk4,noline_1,polar,420,polar_noline4_1_0_16.png,16,8,1
turk4,noline_1,polar,420,polar_noline4_1_0_16.png,16,9,0
turk4,noline_1,polar,420,polar_noline4_1_0_16.png,16,10,0
turk4,noline_1,polar,420,polar_noline4_1_0_16.png,16,11,0
turk4,noline_1,polar,420,polar_noline4_1_0_16.png,16,12,0
turk4,noline_1,polar,420,polar_noline4_1_0_16.png,16,13,0
turk4,noline_1,polar,420,polar_noline4_1_0_16.png,16,14,1
turk4,noline_1,polar,420,polar_noline4_1_0_16.png,16,15,0
turk4,noline_1,polar,420,polar_noline4_1_0_16.png,16,16,0
turk4,noline_1,polar,420,polar_noline4_1_0_16.png,16,17,0
turk4,noline_1,polar,420,polar_noline4_1_0_16.png,16,18,1
turk4,noline_1,polar,420,polar_noline4_1_0_16.png,16,19,0
turk4,noline_1,polar,420,polar_noline4_1_0_16.png,16,20,0
turk4,noline_1,polar,421,polar_noline4_1_180_19.png,19,1,0
turk4,noline_1,polar,421,polar_noline4_1_180_19.png,19,2,0
turk4,noline_1,polar,421,polar_noline4_1_180_19.png,19,3,2
turk4,noline_1,polar,421,polar_noline4_1_180_19.png,19,4,0
turk4,noline_1,polar,421,polar_noline4_1_180_19.png,19,5,0
